0	1
1	0
0	3
3	0
0	9
9	0
0	30
30	0
1	3
3	1
1	5
5	1
1	9
9	1
1	22
22	1
1	28
28	1
3	5
5	3
3	17
17	3
3	21
21	3
3	22
22	3
5	18
18	5
7	10
10	7
7	12
12	7
7	15
15	7
7	19
19	7
7	23
23	7
7	24
24	7
7	26
26	7
7	27
27	7
7	30
30	7
7	34
34	7
7	37
37	7
10	12
12	10
10	15
15	10
10	19
19	10
10	20
20	10
10	23
23	10
10	24
24	10
10	30
30	10
10	34
34	10
10	37
37	10
11	29
29	11
12	21
21	12
13	25
25	13
14	18
18	14
14	28
28	14
15	23
23	15
15	30
30	15
15	37
37	15
16	28
28	16
17	21
21	17
17	22
22	17
19	20
20	19
19	23
23	19
19	26
26	19
19	27
27	19
20	23
23	20
20	24
24	20
20	26
26	20
21	28
28	21
21	30
30	21
21	34
34	21
23	30
30	23
23	37
37	23
24	26
26	24
24	34
34	24
29	31
31	29
30	34
34	30
30	37
37	30
