678	696
330	704
575	694
547	686
652	719
108	686
52	689
199	688
590	711
674	692
444	717
472	700
178	686
514	689
585	695
354	695
447	695
355	695
667	711
238	708
250	695
207	701
200	694
619	706
310	683
641	694
131	686
95	686
45	692
210	701
597	703
165	700
141	684
591	720
104	686
668	712
94	689
173	687
359	694
180	700
214	699
212	687
209	710
512	686
366	696
230	702
681	719
284	700
352	694
56	686
196	693
2	683
417	707
26	693
494	699
633	683
327	699
156	688
24	688
234	699
321	694
638	719
135	684
628	708
40	687
152	688
350	714
399	692
25	684
588	693
22	684
606	694
583	710
82	688
92	705
286	690
386	717
653	706
401	695
676	696
162	693
482	699
632	712
136	688
7	684
353	699
279	686
523	700
201	694
414	698
219	688
323	701
529	720
670	688
221	702
433	688
249	692
27	683
376	683
616	711
527	695
19	683
75	690
318	720
549	717
12	684
11	685
345	684
316	705
204	695
18	689
625	694
90	689
587	696
172	700
79	707
657	714
328	695
312	688
506	690
533	699
203	685
431	713
593	694
360	685
170	694
635	720
577	703
442	704
609	712
476	699
537	712
517	709
426	691
614	698
124	703
83	696
301	690
226	718
177	688
35	697
294	699
569	688
187	689
222	698
160	701
189	696
383	692
435	705
382	699
223	690
100	684
500	686
6	683
98	705
479	702
474	710
471	701
337	694
38	691
459	713
395	709
457	711
149	686
313	711
128	686
225	716
398	721
596	717
260	683
364	719
244	703
256	690
592	702
581	717
263	691
491	699
643	719
453	690
571	704
438	689
329	695
586	711
53	683
601	703
73	683
266	691
215	690
227	699
486	716
338	694
1	683
107	686
349	695
567	709
379	695
595	711
428	694
258	690
565	721
543	709
270	699
116	694
470	688
469	690
29	690
664	712
157	690
159	690
65	685
677	700
408	694
488	709
191	686
127	683
574	720
297	693
496	700
594	702
245	702
584	711
465	684
208	686
610	712
280	696
385	703
455	700
44	685
87	683
450	690
394	713
307	690
255	683
242	687
647	703
228	693
60	684
466	691
478	686
76	700
416	712
10	683
63	706
598	713
557	683
23	687
67	687
542	717
302	694
109	686
119	695
64	702
560	694
138	683
58	685
147	688
436	700
402	699
130	690
103	691
599	706
274	709
443	716
544	700
671	719
262	701
331	688
88	688
36	683
458	709
348	695
576	711
384	686
492	713
267	691
61	689
72	689
358	690
295	700
335	694
171	696
105	689
430	688
434	717
346	689
351	713
548	711
666	719
283	713
308	688
440	684
564	694
649	713
600	694
487	694
216	710
336	713
589	720
551	703
259	703
166	694
51	697
247	691
446	690
445	712
246	697
139	698
243	686
520	706
74	683
183	696
381	694
622	710
404	691
68	688
347	695
423	710
232	696
101	684
118	688
392	699
257	688
448	695
648	694
361	714
253	695
71	683
333	691
16	684
558	704
198	683
561	688
530	694
117	683
467	690
96	708
251	712
460	713
184	691
573	686
673	683
510	694
293	688
362	699
334	692
289	691
115	688
525	719
615	712
278	686
272	706
400	710
418	688
410	686
150	685
218	686
231	698
675	706
441	700
424	686
55	688
271	683
499	714
273	686
81	691
665	722
0	683
206	683
629	710
552	704
642	700
651	713
483	713
261	687
49	684
427	701
422	698
630	719
175	688
528	713
190	698
224	695
407	691
682	708
462	699
179	701
397	693
391	694
167	691
636	712
452	717
631	696
143	698
62	683
89	684
403	691
420	714
507	699
509	687
646	712
120	690
163	690
93	693
69	690
562	694
660	696
608	721
110	686
582	700
4	683
468	702
613	721
315	711
50	687
174	689
290	693
30	692
205	695
545	699
169	695
341	698
634	695
306	699
502	688
556	712
80	687
137	686
621	712
373	708
233	711
282	714
314	695
524	700
566	712
3	685
640	713
300	688
48	693
620	712
237	707
555	703
663	696
78	692
412	713
508	716
485	699
607	694
645	719
296	686
344	689
112	686
317	686
213	694
17	684
480	688
202	693
304	710
541	710
133	685
43	684
42	684
254	699
672	700
356	698
193	685
241	695
195	686
534	715
125	698
268	688
580	700
324	712
281	691
326	698
654	706
498	695
292	715
269	689
493	690
252	701
511	717
325	707
554	696
518	712
570	708
546	686
605	694
123	699
521	686
627	711
264	709
57	695
287	693
239	691
168	688
275	694
298	694
217	691
650	700
155	688
158	694
501	709
132	686
185	688
342	691
429	695
617	695
375	714
86	696
39	704
305	691
33	687
197	696
540	709
419	698
531	712
161	684
504	700
454	701
126	698
662	696
655	712
288	702
437	704
340	713
656	712
626	694
371	693
370	686
378	684
21	687
618	717
176	694
9	685
248	687
456	700
568	714
113	691
505	694
539	693
612	706
229	696
32	689
97	685
70	683
368	715
47	687
559	702
46	684
363	694
380	710
639	717
111	692
154	688
85	684
413	698
114	685
503	699
13	689
59	684
84	683
497	704
623	721
140	686
91	703
99	687
611	719
680	694
415	694
624	694
66	683
129	696
34	688
658	703
396	699
535	694
148	686
377	690
320	694
192	686
439	688
37	692
532	704
515	700
144	685
299	715
475	688
236	684
538	692
194	712
374	696
421	716
461	696
669	714
339	686
550	720
644	696
220	706
14	686
28	685
5	684
285	693
405	710
8	683
451	710
602	706
186	689
277	695
265	699
390	688
432	701
604	704
369	686
579	700
145	688
516	686
182	711
121	694
536	692
151	696
367	686
181	686
411	695
309	696
661	711
357	719
495	693
578	695
322	691
519	702
106	701
235	689
77	690
425	702
679	712
291	715
134	709
303	693
526	705
31	687
102	686
153	686
522	708
146	691
388	705
463	709
464	686
553	709
188	691
240	702
332	691
276	700
449	714
473	696
41	697
365	711
20	683
122	690
311	691
211	688
513	700
637	708
319	695
477	716
15	683
489	696
393	695
409	693
490	712
142	691
372	708
343	699
659	688
406	694
481	694
484	695
603	700
563	720
389	686
164	683
54	689
387	686
572	714
