35	181
21	193
66	161
91	167
10	209
23	167
6	166
45	180
94	182
9	157
56	175
7	167
6	163
67	212
2	157
64	156
76	189
13	171
29	163
57	171
23	154
5	191
41	155
37	165
32	184
79	165
150	170
50	158
81	183
25	157
77	170
7	170
101	165
39	158
34	213
20	156
149	170
118	155
53	178
18	157
19	184
8	201
50	167
0	205
51	162
103	204
21	170
144	190
24	160
59	219
71	175
129	233
1	200
58	179
19	160
139	190
15	158
52	203
1	158
116	173
111	166
13	179
46	171
132	196
132	201
30	176
68	182
23	159
5	217
38	185
5	186
49	160
31	173
42	195
29	173
135	158
77	158
50	170
106	223
30	162
116	163
40	225
36	168
127	176
34	183
80	206
147	222
58	180
6	165
124	164
153	161
115	166
21	167
43	160
77	167
137	212
30	154
13	177
28	173
88	159
92	179
87	192
44	155
89	178
122	193
53	164
84	164
0	200
126	176
6	173
54	155
40	206
7	159
52	214
1	187
146	170
0	216
151	222
61	161
13	168
0	154
98	164
121	199
117	165
10	159
25	155
75	172
82	161
1	205
0	215
133	176
16	158
69	174
152	222
27	167
7	208
78	154
119	207
73	161
27	159
72	168
73	203
40	226
26	188
40	158
17	161
0	166
101	173
135	169
107	154
90	177
80	221
16	161
93	231
15	169
6	161
22	167
47	155
38	190
82	224
81	213
38	160
91	158
54	157
60	162
22	170
16	166
89	164
91	170
10	167
63	176
10	154
26	194
24	183
30	197
112	159
105	209
81	185
145	170
8	158
18	155
4	164
48	174
14	156
31	165
95	189
123	158
100	163
39	169
22	158
10	196
98	169
99	174
130	176
113	182
11	156
24	185
88	167
86	164
102	191
5	220
38	183
2	155
1	162
1	198
16	218
27	154
0	163
128	199
110	204
105	182
97	192
33	155
52	202
111	173
136	190
141	190
134	170
9	155
96	155
55	169
83	166
41	197
34	185
125	181
15	211
38	164
0	158
135	162
120	164
5	195
30	159
40	202
81	210
67	186
16	165
12	172
104	166
0	198
4	178
22	159
142	227
129	232
32	160
1	159
148	193
74	168
8	196
44	157
13	156
28	163
140	199
42	166
59	175
37	173
34	210
138	199
43	188
42	186
143	170
42	191
93	228
10	201
71	169
117	173
112	167
3	154
41	157
93	230
123	159
70	156
88	158
88	170
45	179
131	190
21	159
85	154
114	180
71	158
93	229
77	159
65	162
108	166
98	158
5	207
91	159
61	163
109	166
62	177
48	155
