0	47
47	0
1	2
2	1
1	3
3	1
1	12
12	1
1	17
17	1
1	29
29	1
1	31
31	1
1	37
37	1
1	38
38	1
1	51
51	1
1	53
53	1
1	56
56	1
1	58
58	1
1	66
66	1
1	70
70	1
2	3
3	2
2	17
17	2
2	21
21	2
2	23
23	2
2	35
35	2
2	38
38	2
2	39
39	2
2	46
46	2
2	53
53	2
2	60
60	2
2	70
70	2
3	6
6	3
3	14
14	3
3	17
17	3
3	20
20	3
3	21
21	3
3	23
23	3
3	24
24	3
3	34
34	3
3	38
38	3
3	39
39	3
3	43
43	3
3	46
46	3
3	49
49	3
3	51
51	3
3	53
53	3
3	58
58	3
3	60
60	3
3	64
64	3
3	70
70	3
5	13
13	5
5	21
21	5
5	31
31	5
5	43
43	5
5	54
54	5
5	55
55	5
5	68
68	5
5	74
74	5
5	75
75	5
5	76
76	5
5	77
77	5
5	78
78	5
5	79
79	5
6	14
14	6
6	17
17	6
6	18
18	6
6	21
21	6
6	29
29	6
6	30
30	6
6	31
31	6
6	34
34	6
6	38
38	6
6	39
39	6
6	40
40	6
6	47
47	6
6	49
49	6
6	51
51	6
6	53
53	6
6	56
56	6
6	58
58	6
6	59
59	6
6	64
64	6
7	9
9	7
7	11
11	7
7	12
12	7
7	26
26	7
7	32
32	7
7	33
33	7
7	36
36	7
7	37
37	7
7	41
41	7
7	46
46	7
7	63
63	7
7	66
66	7
7	70
70	7
8	28
28	8
8	65
65	8
9	11
11	9
9	12
12	9
9	19
19	9
9	32
32	9
9	36
36	9
9	37
37	9
9	41
41	9
9	53
53	9
9	58
58	9
9	63
63	9
9	66
66	9
10	24
24	10
10	42
42	10
11	12
12	11
11	32
32	11
11	36
36	11
11	37
37	11
11	41
41	11
11	53
53	11
11	63
63	11
11	66
66	11
12	32
32	12
12	36
36	12
12	37
37	12
12	41
41	12
12	53
53	12
12	63
63	12
12	66
66	12
13	16
16	13
13	21
21	13
13	28
28	13
13	43
43	13
13	54
54	13
13	55
55	13
13	76
76	13
13	77
77	13
14	16
16	14
14	17
17	14
14	18
18	14
14	19
19	14
14	23
23	14
14	24
24	14
14	31
31	14
14	34
34	14
14	38
38	14
14	39
39	14
14	46
46	14
14	49
49	14
14	51
51	14
14	53
53	14
14	58
58	14
14	64
64	14
14	73
73	14
15	57
57	15
15	74
74	15
15	75
75	15
15	76
76	15
16	17
17	16
16	18
18	16
16	19
19	16
16	23
23	16
16	24
24	16
