190	139
176	127
231	93
220	5
165	37
215	0
162	1
155	96
178	4
194	26
186	67
227	142
170	149
186	5
160	24
197	30
224	82
158	8
154	10
173	111
214	52
176	63
186	42
166	83
167	88
181	125
182	105
160	43
156	70
158	123
211	15
154	3
175	71
170	143
158	71
167	77
167	22
201	8
165	31
172	12
189	76
159	30
165	79
209	105
158	88
189	95
191	5
166	104
163	116
179	58
171	57
156	64
195	42
209	10
160	19
159	123
217	5
158	15
176	133
160	38
157	9
183	34
170	145
187	1
164	124
181	35
222	151
164	38
216	0
158	77
169	39
166	6
158	16
206	40
161	73
159	112
222	152
169	135
188	43
204	110
159	22
164	4
199	128
175	56
164	86
167	7
166	109
172	75
165	16
163	61
157	18
183	24
176	130
207	5
155	47
162	30
204	103
182	68
169	98
203	52
166	108
185	38
232	129
212	67
183	38
167	27
156	14
170	77
213	34
164	98
205	0
161	153
157	54
167	50
159	1
170	91
180	114
159	77
168	72
184	32
160	49
169	71
154	30
199	138
196	8
202	52
168	74
198	0
185	34
226	40
170	134
230	93
158	39
191	42
166	42
203	73
163	28
166	115
154	78
208	7
163	29
155	48
171	13
173	116
195	5
229	93
167	10
173	117
157	2
199	140
166	111
159	27
167	91
179	92
184	19
171	46
164	89
164	84
154	85
225	40
170	7
173	101
198	1
201	10
155	41
161	6
161	16
156	13
155	118
164	120
192	87
178	53
190	136
218	16
154	23
155	44
196	10
174	48
177	90
156	20
173	28
180	45
193	122
158	98
199	121
155	25
161	17
158	0
158	22
174	69
182	113
177	13
210	81
178	89
196	132
180	58
193	148
179	45
174	99
161	82
167	112
156	11
155	2
159	23
162	51
177	62
185	81
192	97
176	30
159	7
185	24
155	18
158	135
157	41
167	21
176	126
182	94
166	0
221	80
190	144
157	25
170	146
158	91
210	34
163	6
223	106
165	117
200	1
158	40
173	29
158	1
159	10
168	36
159	88
164	53
160	32
161	61
175	59
163	0
213	81
158	50
205	1
166	16
190	141
154	0
179	13
188	26
219	59
162	135
162	60
190	131
155	54
173	6
159	91
173	37
197	41
155	33
193	21
202	40
206	80
222	147
212	137
201	132
207	119
190	38
183	81
200	0
228	93
154	107
162	65
167	23
157	44
163	100
154	27
155	9
165	101
170	21
165	6
161	66
170	22
169	55
173	31
170	50
168	13
169	15
170	150
191	102
170	88
233	129
159	21
